Count,REP_ID,REP_PLOT,SERIES_NUM,COUNTRY_CODE,BROAD_HABITAT,loi,year,DOM_GRAIN,SOIL_GROUP,CACO3_RANK,northing,easting,latitude,longitude,time,LandCover,precip
1907,414X6,414RPT39,414,ENG,4,3.137017012,2007,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,292479.1875,417261.4688,52.52991168,-1.746982866,2007,3,642
1908,414X7,414RPT40,414,ENG,1,2.93730402,2007,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,292218.75,417508.8125,52.52756268,-1.743350525,2007,3,642
1909,418X1,418RPT28,418,ENG,5,13.60873985,2007,UNKN,ALL,NONE,292838.3438,477218.25,52.52795398,-0.863204159,2007,4,561
1910,418X2,418RPT29,418,ENG,5,12.4183197,2007,UNKN,ALL,NONE,292932.0625,477607.0313,52.52874118,-0.857452761,2007,4,561
1911,418X3,418RPT30,418,ENG,5,11.86804008,2007,UNKN,ALL,NONE,292596.5313,477894.0625,52.52568449,-0.853301191,2007,4,561
1912,418X4,418RPT31,418,ENG,5,12.09078026,2007,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,292420.9375,477225.6875,52.52420124,-0.863191399,2007,4,561
1913,418X5,418RPT32,418,ENG,5,11.97741032,2007,MUD,MEDIUM TO HEAVY,VARIABLE(LOW),292123.4375,477184.5938,52.52153308,-0.863865938,2007,4,561
1914,419X1,419RPT28,419,ENG,5,5.117087841,2007,SAND,MEDIUM,MOD,292870.4375,492217.8438,52.52591336,-0.642157538,2007,4,593
1915,419X2,419RPT29,419,ENG,5,8.386595726,2007,SAND,MEDIUM,MOD,292820.5313,492706.3438,52.52538204,-0.634973258,2007,4,593
1916,419X3,419RPT30,419,ENG,4,4.428459167,2007,SAND,MEDIUM,MOD,292388.9688,492349.0625,52.52156403,-0.640357606,2007,3,593
1917,419X4,419RPT31,419,ENG,6,7.784180164,2007,UNKN,MEDIUM TO HEAVY,VARIABLE,292127.75,492660.1875,52.51916362,-0.635846248,2007,4,593
1918,419X5,419RPT32,419,ENG,5,9.805337906,2007,UNKN,MEDIUM TO HEAVY,VARIABLE,292342.8125,492840.5625,52.5210658,-0.633128815,2007,4,593
1919,420X1,420RPT29,420,ENG,4,4.28699398,2007,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,292835.7813,507240.2813,52.52285572,-0.420825931,2007,3,557
1920,420X2,420RPT30,420,ENG,4,11.5890398,2007,UNKN,ALL,NONE,292808.4063,507734.6563,52.52251231,-0.413551275,2007,4,557
1921,420X3,420RPT31,420,ENG,4,4.314524174,2007,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,292398,507213.6875,52.51892683,-0.421358755,2007,3,557
1922,421X1,421RPT23,421,ENG,4,10.44344044,2007,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,292950.0938,522516.0313,52.52066615,-0.195749753,2007,3,560
1923,421X1,421RPT23,421,ENG,4,10.99332047,1998,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,292950.0938,522516.0313,52.52066615,-0.195749753,1998,3,560
1924,421X2,421RPT24,421,ENG,4,10.25749016,1998,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,292667,522949.6875,52.51802487,-0.189466431,1998,3,560
1925,421X2,421RPT24,421,ENG,4,11.08014011,2007,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,292667,522949.6875,52.51802487,-0.189466431,2007,3,560
1926,421X2,421RPT24,421,ENG,4,12,1978,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,292667,522949.6875,52.51802487,-0.189466431,1978,3,560
1927,421X3,421RPT25,421,ENG,4,7,1978,SILT,ALL,NONE,292375.9375,522592.1563,52.51549001,-0.194839896,1978,3,560
1928,421X3,421RPT25,421,ENG,4,8.217254639,2007,SILT,ALL,NONE,292375.9375,522592.1563,52.51549001,-0.194839896,2007,3,560
1929,421X3,421RPT25,421,ENG,4,7.789607048,1998,SILT,ALL,NONE,292375.9375,522592.1563,52.51549001,-0.194839896,1998,3,560
1930,421X4,421RPT26,421,ENG,4,39,1978,SILT,ALL,NONE,292334.6563,522346.5,52.51517421,-0.198473251,1978,3,560
1931,421X4,421RPT26,421,ENG,4,10.81601048,2007,SILT,ALL,NONE,292334.6563,522346.5,52.51517421,-0.198473251,2007,3,560
1932,421X4,421RPT26,421,ENG,4,10.60912037,1998,SILT,ALL,NONE,292334.6563,522346.5,52.51517421,-0.198473251,1998,3,560
1933,421X5,421RPT27,421,ENG,5,9,1978,SILT,ALL,NONE,292619.3438,522150.4688,52.51777619,-0.20125603,1978,3,560
1934,421X5,421RPT38,421,ENG,4,16.08012962,1998,SILT,ALL,NONE,292619.3438,522150.4688,52.51777619,-0.20125603,1998,3,560
1935,424X1,424RPT17,424,ENG,4,71.05323029,2007,SILT,ALL,NONE,292716.8125,567123.375,52.50673049,0.460999305,2007,4,555
1936,424X2,424RPT18,424,ENG,6,84.77809906,2007,SILT,ALL,NONE,292514.6875,567718.9375,52.50473239,0.469663812,2007,4,555
1937,424X3,424RPT19,424,ENG,5,82.67534637,2007,SILT,ALL,NONE,292102.3438,567810.3125,52.50100081,0.47080096,2007,4,555
1938,424X4,424RPT20,424,ENG,6,81.8260498,2007,SILT,ALL,NONE,292389.4063,567203.75,52.50376524,0.462017991,2007,4,555
1939,424X5,424RPT21,424,ENG,6,48.26691818,2007,SILT,ALL,NONE,292098.9375,567253.75,52.50114105,0.462608059,2007,4,555
1940,428X1,428RPT31,428,ENG,4,3.349298,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,292900.1875,627435.125,52.48658167,1.348339531,2007,3,623
1941,428X1,428RPT31,428,ENG,4,3.805583954,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,292900.1875,627435.125,52.48658167,1.348339531,1998,3,623
1942,428X2,428RPT32,428,ENG,4,4.443521023,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,292628.875,627740.25,52.4840196,1.352639878,1998,3,623
1943,428X2,428RPT32,428,ENG,4,4.188755989,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,292628.875,627740.25,52.4840196,1.352639878,2007,3,623
1944,428X3,428RPT33,428,ENG,4,4.121658802,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,292060.375,627842.75,52.47887483,1.353758252,2007,3,623
1945,428X3,428RPT33,428,ENG,4,4,1978,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,292060.375,627842.75,52.47887483,1.353758252,1978,3,623
1946,428X3,428RPT33,428,ENG,4,5.006206036,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,292060.375,627842.75,52.47887483,1.353758252,1998,3,623
1947,428X4,428RPT34,428,ENG,4,3.919540882,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,292105.4375,627231.375,52.4795339,1.344802594,2007,3,623
1948,428X4,428RPT34,428,ENG,4,4,1978,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,292105.4375,627231.375,52.4795339,1.344802594,1978,3,623
1949,428X4,428RPT34,428,ENG,4,3.757612944,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,292105.4375,627231.375,52.4795339,1.344802594,1998,3,623
1950,431X1,431RPT27,431,WAL,8,25,1978,MUD,MEDIUM TO HEAVY,NONE,307864.8438,267633.7188,52.65231164,-3.958162719,1978,3,1712
1951,431X1,431RPT27,431,WAL,8,12.48138046,2007,MUD,MEDIUM TO HEAVY,NONE,307864.8438,267633.7188,52.65231164,-3.958162719,2007,3,1712
1952,431X4,431RPT30,431,WAL,6,10,1978,MUD,MEDIUM TO HEAVY,NONE,307303.0938,267378.25,52.64720218,-3.961710832,1978,1,1712
1953,431X4,431RPT30,431,WAL,6,10.89078045,1998,MUD,MEDIUM TO HEAVY,NONE,307303.0938,267378.25,52.64720218,-3.961710832,1998,1,1712
1954,431X4,431RPT30,431,WAL,6,21.38380051,2007,MUD,MEDIUM TO HEAVY,NONE,307303.0938,267378.25,52.64720218,-3.961710832,2007,1,1712
1955,431X5,431RPT31,431,WAL,8,18.66610909,1998,MUD,MEDIUM TO HEAVY,NONE,307597.4688,267074.5313,52.64977258,-3.966315907,1998,8,1712
1956,431X5,431RPT31,431,WAL,8,14,1978,MUD,MEDIUM TO HEAVY,NONE,307597.4688,267074.5313,52.64977258,-3.966315907,1978,8,1712
1957,431X5,431RPT31,431,WAL,8,13.16034031,2007,MUD,MEDIUM TO HEAVY,NONE,307597.4688,267074.5313,52.64977258,-3.966315907,2007,8,1712
1958,432X1,432RPT16,432,WAL,5,11,1978,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307746,282498.4375,52.65467071,-3.738497171,1978,5,1555
1959,432X1,432RPT16,432,WAL,5,11.79454994,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307746,282498.4375,52.65467071,-3.738497171,2007,5,1555
1960,432X1,432RPT16,432,WAL,5,11.87236023,1998,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307746,282498.4375,52.65467071,-3.738497171,1998,5,1555
1961,432X2,432RPT17,432,WAL,5,14,1978,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307601.8438,282811.8125,52.65344325,-3.733815511,1978,5,1555
1962,432X2,432RPT17,432,WAL,5,10.12522984,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307601.8438,282811.8125,52.65344325,-3.733815511,2007,5,1555
1963,432X2,432RPT35,432,WAL,6,11.86227989,1998,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307601.8438,282811.8125,52.65344325,-3.733815511,1998,5,1555
1964,432X3,432RPT18,432,WAL,5,13.1995697,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307431.0625,282556.4063,52.65185339,-3.737528408,2007,4,1555
1965,432X3,432RPT18,432,WAL,5,10,1978,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307431.0625,282556.4063,52.65185339,-3.737528408,1978,4,1555
1966,432X3,432RPT18,432,WAL,5,17.97691917,1998,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307431.0625,282556.4063,52.65185339,-3.737528408,1998,4,1555
1967,432X4,432RPT19,432,WAL,5,11.8175602,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307515.6563,282442.0313,52.65258871,-3.739248461,2007,8,1555
1968,432X4,432RPT19,432,WAL,5,13,1978,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307515.6563,282442.0313,52.65258871,-3.739248461,1978,8,1555
1969,432X4,432RPT19,432,WAL,5,14.89496994,1998,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307515.6563,282442.0313,52.65258871,-3.739248461,1998,8,1555
1970,432X5,432RPT20,432,WAL,5,16.14283943,1998,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307597.1563,282368.375,52.65330505,-3.740365835,1998,5,1555
1971,432X5,432RPT20,432,WAL,5,15.04862976,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307597.1563,282368.375,52.65330505,-3.740365835,2007,5,1555
1972,432X5,432RPT20,432,WAL,5,17,1978,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307597.1563,282368.375,52.65330505,-3.740365835,1978,5,1555
1973,433X1,433RPT24,433,WAL,5,12.39118958,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307822.0625,297221.5,52.6583473,-3.520954825,2007,4,1460
1974,433X2,433RPT25,433,WAL,5,9.496102333,2007,SAND,LIGHT TO MEDIUM,NONE,307803.0625,297690.1563,52.65826527,-3.514022764,2007,4,1460
1975,433X3,433RPT26,433,WAL,2,24.59564972,1998,MUD,HEAVY TO MEDIUM TO LIGHT(SILTY),NONE,307338.875,297885.5938,52.65413071,-3.510990549,1998,4,1460
1976,433X3,433RPT26,433,WAL,2,6.773312092,2007,MUD,HEAVY TO MEDIUM TO LIGHT(SILTY),NONE,307338.875,297885.5938,52.65413071,-3.510990549,2007,4,1460
1977,433X4,433RPT27,433,WAL,5,12.41584969,2007,MUD,HEAVY TO MEDIUM TO LIGHT(SILTY),NONE,307169.5625,297654.0625,52.65256547,-3.514359389,2007,4,1460
1978,433X5,433RPT28,433,WAL,5,15.62199974,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,307370.9688,297335.5313,52.65431516,-3.519129012,2007,4,1460
1979,434X2,434RPT17,434,WAL,6,6.968177795,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307450.625,312303.1563,52.65766104,-3.297950219,2007,4,1022
1980,434X3,434RPT18,434,WAL,5,8.349357605,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307050,312310,52.65406154,-3.297742409,2007,4,1022
1981,434X4,434RPT19,434,WAL,5,8.343521118,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,307371,312711.625,52.65701146,-3.291891817,2007,4,1022
1982,436X1,436RPT33,436,ENG,4,7,1978,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,307648.75,342501.4375,52.66349127,-2.851599665,1978,3,781
1983,436X1,436RPT33,436,ENG,4,6.940257072,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,307648.75,342501.4375,52.66349127,-2.851599665,2007,3,781
1984,436X1,436RPT33,436,ENG,4,7.217780113,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,307648.75,342501.4375,52.66349127,-2.851599665,1998,3,781
1985,436X2,436RPT34,436,ENG,4,3.510616064,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,307506.5313,342521.7813,52.66221506,-2.851274066,2007,3,781
1986,436X2,436RPT34,436,ENG,4,4.111842155,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,307506.5313,342521.7813,52.66221506,-2.851274066,1998,3,781
1987,436X3,436RPT35,436,ENG,4,5.46880722,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,307251.125,342691.5625,52.65993731,-2.848719601,2007,3,781
1988,436X3,436RPT35,436,ENG,4,8,1978,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,307251.125,342691.5625,52.65993731,-2.848719601,1978,3,781
1989,436X3,436RPT35,436,ENG,4,4.493700027,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,307251.125,342691.5625,52.65993731,-2.848719601,1998,3,781
1990,436X4,436RPT36,436,ENG,4,3.725585938,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,307056.6563,342154.625,52.65813216,-2.856622871,2007,3,781
1991,436X4,436RPT36,436,ENG,4,5,1978,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,307056.6563,342154.625,52.65813216,-2.856622871,1978,3,781
1992,436X4,436RPT36,436,ENG,4,4.235937119,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,307056.6563,342154.625,52.65813216,-2.856622871,1998,3,781
1993,436X5,436RPT37,436,ENG,4,7.260000229,1998,UNKN,ALL,NONE,307642.9375,342148.8125,52.66340143,-2.856811875,1998,3,781
1994,436X5,436RPT37,436,ENG,4,5.748184204,2007,UNKN,ALL,NONE,307642.9375,342148.8125,52.66340143,-2.856811875,2007,3,781
1995,436X5,436RPT37,436,ENG,4,4,1978,UNKN,ALL,NONE,307642.9375,342148.8125,52.66340143,-2.856811875,1978,3,781
1996,438X1,438RPT20,438,ENG,4,2.726174116,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),307816.4688,372256.7813,52.66734451,-2.411675397,2007,3,740
1997,438X5,438RPT24,438,ENG,5,3.530996084,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),307412.9375,372222.25,52.66371522,-2.412151844,2007,4,740
1998,43X1,43RPT24,43,ENG,5,7.370538235,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,85846.45313,432195.0938,50.67139874,-1.545767411,1998,4,0
1999,43X1,43RPT24,43,ENG,5,4.932017803,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,85846.45313,432195.0938,50.67139874,-1.545767411,2007,4,0
2000,43X1,43RPT24,43,ENG,5,4,1978,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,85846.45313,432195.0938,50.67139874,-1.545767411,1978,4,0
2001,43X2,43RPT25,43,ENG,5,5.553253174,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,85763.41406,432651.6563,50.67062667,-1.539314087,1998,3,0
2002,43X2,43RPT25,43,ENG,5,4,1978,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,85763.41406,432651.6563,50.67062667,-1.539314087,1978,3,0
2003,43X2,43RPT25,43,ENG,5,4.703063011,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,85763.41406,432651.6563,50.67062667,-1.539314087,2007,3,0
2004,43X4,43RPT27,43,ENG,5,8,1978,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,85651.64063,432385.25,50.66963639,-1.543093583,1978,3,0
2005,43X4,43RPT27,43,ENG,5,10.63650036,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,85651.64063,432385.25,50.66963639,-1.543093583,1998,3,0
2006,43X4,43RPT27,43,ENG,5,7.608423233,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,85651.64063,432385.25,50.66963639,-1.543093583,2007,3,0
2007,43X5,43RPT28,43,ENG,1,31.3352108,1998,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),HIGH,85602.14063,432813.5,50.66916736,-1.537038192,1998,1,0
2008,43X5,43RPT28,43,ENG,1,25.58532906,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),HIGH,85602.14063,432813.5,50.66916736,-1.537038192,2007,1,0
2009,43X5,43RPT28,43,ENG,1,23,1978,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),HIGH,85602.14063,432813.5,50.66916736,-1.537038192,1978,1,0
2010,443X1,443RPT26,443,ENG,1,6.803000927,1998,MUD,ALL,VARIABLE,307879,447207.375,52.666577,-1.303388674,1998,1,681
2011,443X1,443RPT26,443,ENG,1,6.272283077,2007,MUD,ALL,VARIABLE,307879,447207.375,52.666577,-1.303388674,2007,1,681
2012,443X1,443RPT26,443,ENG,1,5,1978,MUD,ALL,VARIABLE,307879,447207.375,52.666577,-1.303388674,1978,1,681
2013,443X2,443RPT27,443,ENG,5,10.71580029,1998,UNKN,MEDIUM TO HEAVY,VARIABLE,307203.2188,447639.3125,52.66046465,-1.297099688,1998,3,681
2014,443X2,443RPT27,443,ENG,5,8.252662659,2007,UNKN,MEDIUM TO HEAVY,VARIABLE,307203.2188,447639.3125,52.66046465,-1.297099688,2007,3,681
2015,443X2,443RPT27,443,ENG,5,8,1978,UNKN,MEDIUM TO HEAVY,VARIABLE,307203.2188,447639.3125,52.66046465,-1.297099688,1978,3,681
2016,443X3,443RPT28,443,ENG,5,7.31807518,1998,UNKN,MEDIUM TO HEAVY,VARIABLE,307357.0625,447932.4688,52.66182177,-1.29274348,1998,4,681
2017,443X3,443RPT28,443,ENG,5,4,1978,UNKN,MEDIUM TO HEAVY,VARIABLE,307357.0625,447932.4688,52.66182177,-1.29274348,1978,4,681
2018,443X3,443RPT28,443,ENG,5,9.585709572,2007,UNKN,MEDIUM TO HEAVY,VARIABLE,307357.0625,447932.4688,52.66182177,-1.29274348,2007,4,681
2019,443X5,443RPT29,443,ENG,5,12.26490974,2007,MUD,MEDIUM TO HEAVY,LOW,307177.125,447235.875,52.6602653,-1.303067657,2007,5,681
2020,443X5,443RPT29,443,ENG,5,11.32036018,1998,MUD,MEDIUM TO HEAVY,LOW,307177.125,447235.875,52.6602653,-1.303067657,1998,5,681
2021,447X1,447RPT33,447,ENG,4,7.153738022,2007,MUD,MEDIUM TO HEAVY,VARIABLE,307831.4375,507464.9063,52.6575677,-0.412654466,2007,3,553
2022,447X1,447RPT33,447,ENG,4,6,1978,MUD,MEDIUM TO HEAVY,VARIABLE,307831.4375,507464.9063,52.6575677,-0.412654466,1978,3,553
2023,447X2,447RPT34,447,ENG,4,4.291591167,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,307617.3125,507968.3125,52.65554365,-0.405285167,2007,3,553
2024,447X3,447RPT35,447,ENG,4,9.903182983,2007,UNKN,ALL,NONE,307006.6563,507819.3438,52.65008576,-0.407685896,2007,3,553
2025,447X3,447RPT35,447,ENG,4,18,1978,UNKN,ALL,NONE,307006.6563,507819.3438,52.65008576,-0.407685896,1978,3,553
2026,447X3,447RPT35,447,ENG,4,11.85999966,1998,UNKN,ALL,NONE,307006.6563,507819.3438,52.65008576,-0.407685896,1998,3,553
2027,447X4,447RPT36,447,ENG,4,6.60299015,1998,MUD,MEDIUM TO HEAVY,VARIABLE,307089.5313,507131.125,52.6509667,-0.417827803,1998,3,553
2028,447X4,447RPT36,447,ENG,4,6.45332098,2007,MUD,MEDIUM TO HEAVY,VARIABLE,307089.5313,507131.125,52.6509667,-0.417827803,2007,3,553
2029,447X5,447RPT37,447,ENG,4,5.871685982,2007,MUD,MEDIUM TO HEAVY,VARIABLE,307562.4063,507122.2188,52.65521784,-0.417805995,2007,3,553
2030,447X5,447RPT37,447,ENG,4,6,1978,MUD,MEDIUM TO HEAVY,VARIABLE,307562.4063,507122.2188,52.65521784,-0.417805995,1978,3,553
2031,449X1,449RPT24,449,ENG,4,3.221155882,2007,UNKN,HEAVY TO MEDIUM,NONE,307447.0313,537529.0625,52.64733085,0.031388669,2007,4,552
2032,449X1,449RPT24,449,ENG,4,3,1978,UNKN,HEAVY TO MEDIUM,NONE,307447.0313,537529.0625,52.64733085,0.031388669,1978,4,552
2033,449X1,449RPT24,449,ENG,4,3.450000048,1998,UNKN,HEAVY TO MEDIUM,NONE,307447.0313,537529.0625,52.64733085,0.031388669,1998,4,552
2034,449X2,449RPT25,449,ENG,4,2.703249931,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,307396.125,537631,52.64684768,0.032873179,1998,5,552
2035,449X2,449RPT25,449,ENG,4,4,1978,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,307396.125,537631,52.64684768,0.032873179,1978,5,552
2036,449X2,449RPT25,449,ENG,4,2.868526936,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,307396.125,537631,52.64684768,0.032873179,2007,5,552
2037,449X4,449RPT27,449,ENG,4,5.540896893,1998,UNKN,HEAVY TO MEDIUM,NONE,307176.6563,537368.6875,52.64494238,0.028907349,1998,3,552
2038,449X4,449RPT27,449,ENG,4,6,1978,UNKN,HEAVY TO MEDIUM,NONE,307176.6563,537368.6875,52.64494238,0.028907349,1978,3,552
2039,449X4,449RPT27,449,ENG,4,6.179192066,2007,UNKN,HEAVY TO MEDIUM,NONE,307176.6563,537368.6875,52.64494238,0.028907349,2007,3,552
2040,449X5,449RPT28,449,ENG,4,6,1978,UNKN,HEAVY TO MEDIUM,NONE,307669.0625,537016.75,52.64945511,0.023913431,1978,3,552
2041,449X5,449RPT28,449,ENG,4,6.913575172,2007,UNKN,HEAVY TO MEDIUM,NONE,307669.0625,537016.75,52.64945511,0.023913431,2007,3,552
2042,449X5,449RPT28,449,ENG,4,7.001153946,1998,UNKN,HEAVY TO MEDIUM,NONE,307669.0625,537016.75,52.64945511,0.023913431,1998,3,552
2043,451X1,451RPT25,451,ENG,6,7.09067297,2007,MUD,MEDIUM TO HEAVY,VARIABLE(LOW),307957.4375,567574.75,52.6434749,0.475343878,2007,3,615
2044,451X1,451RPT25,451,ENG,6,5.291722775,1998,MUD,MEDIUM TO HEAVY,VARIABLE(LOW),307957.4375,567574.75,52.6434749,0.475343878,1998,3,615
2045,451X2,451RPT26,451,ENG,4,3.165849924,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,307640.2188,567697.3125,52.64058803,0.476992488,1998,3,615
2046,451X2,451RPT26,451,ENG,4,6,1978,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,307640.2188,567697.3125,52.64058803,0.476992488,1978,3,615
2047,451X2,451RPT26,451,ENG,4,2.687839031,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,307640.2188,567697.3125,52.64058803,0.476992488,2007,3,615
2048,451X3,451RPT27,451,ENG,4,4.22279501,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,307352.1875,567687.9375,52.63800402,0.476707905,2007,3,615
2049,451X3,451RPT27,451,ENG,4,4.230847836,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,307352.1875,567687.9375,52.63800402,0.476707905,1998,3,615
2050,451X4,451RPT28,451,ENG,4,4.464659214,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,307255.1563,567228.4375,52.63727422,0.469875041,1998,3,615
2051,451X4,451RPT28,451,ENG,4,5.012910843,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,307255.1563,567228.4375,52.63727422,0.469875041,2007,3,615
2052,451X5,451RPT29,451,ENG,4,2.269474983,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,307636.4375,567264.1875,52.64068763,0.470595838,1998,3,615
2053,451X5,451RPT29,451,ENG,4,2.276300907,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE,307636.4375,567264.1875,52.64068763,0.470595838,2007,3,615
2054,457X1,457RPT26,457,ENG,6,6.697771072,1998,SILT,HEAVY,VARIABLE(LOW),307345,650723.9375,52.60597499,1.701508337,1998,5,641
2055,457X1,457RPT14,457,ENG,6,5.843132019,2007,SILT,HEAVY,VARIABLE(LOW),307345,650723.9375,52.60597499,1.701508337,2007,5,641
2056,457X1,457RPT14,457,ENG,6,18,1978,SILT,HEAVY,VARIABLE(LOW),307345,650723.9375,52.60597499,1.701508337,1978,5,641
2057,457X2,457RPT15,457,ENG,5,12.76119041,1998,SILT,HEAVY,VARIABLE(LOW),307092.5,650684.25,52.60372811,1.70073234,1998,4,641
2058,457X2,457RPT15,457,ENG,5,15,1978,SILT,HEAVY,VARIABLE(LOW),307092.5,650684.25,52.60372811,1.70073234,1978,4,641
2059,457X2,457RPT15,457,ENG,5,13.25288963,2007,SILT,HEAVY,VARIABLE(LOW),307092.5,650684.25,52.60372811,1.70073234,2007,4,641
2060,457X3,457RPT16,457,ENG,5,29,1978,SILT,HEAVY,VARIABLE(LOW),307121.9688,650293.1875,52.6041726,1.694992389,1978,4,641
2061,457X3,457RPT16,457,ENG,5,20.9899292,2007,SILT,HEAVY,VARIABLE(LOW),307121.9688,650293.1875,52.6041726,1.694992389,2007,4,641
2062,457X3,457RPT16,457,ENG,5,22.19001961,1998,SILT,HEAVY,VARIABLE(LOW),307121.9688,650293.1875,52.6041726,1.694992389,1998,4,641
